Proponente,Nome Progetto,Procedura,Cartella,Tipo,Nome Impianto,Localita,Regione,Marca,modello,MWp,Altezza Totale,Mozzo,Lama,Diametro,Longitudine,Latitudine,Altitudine,Catastale,Particella,Note,Doc Origine,Lat Converted,Long Converted
D&D COSTRUZIONI S.R.L.,Su Casteddu,11188,10718,Eolico,WTG204,Ussassai,,VESTAS,"v162-6,0MW",6,247,166,81,162,"39°48'04.6""N","9°23'13.5""E",880,,,,REL26_Ostacoli_verticali.pdf,"39°48`04.6""N","9°23`13.5""E"
D&D COSTRUZIONI S.R.L.,Su Casteddu,11188,10718,Eolico,WTG205,Ussassai,,VESTAS,"v162-6,0MW",6,247,166,81,162,"39°47'44.2""N","9°23'22.4""E",876,,,,REL26_Ostacoli_verticali.pdf,"39°47`44.2""N","9°23`22.4""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG01,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°52'10.17""E","39°48'54.62""N",233,,,,,"39°48`54.62""N","8°52`10.17""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG02,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°52'9.48""E","39°49'36.00""N",270,,,,,"39°49`36.00""N","8°52`9.48""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG03,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°51'35.45""E","39°49'41.64""N",276,,,,,"39°49`41.64""N","8°51`35.45""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG04,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°51'9.29""E","39°49'46.07""N",297,,,,,"39°49`46.07""N","8°51`9.29""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG05,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°51'31.39""E","39°50'12.51""N",281,,,,,"39°50`12.51""N","8°51`31.39""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG06,Assolo,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°53'45.46""E","39°49'37.60""N",207,,,,,"39°49`37.60""N","8°53`45.46""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG07,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°51'10.44""E","39°50'38.45""N",367,,,,,"39°50`38.45""N","8°51`10.44""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG08,Assolo,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°53'39.93""E","39°49'53.01""N",218,,,,,"39°49`53.01""N","8°53`39.93""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG09,Usellus,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°51'34.44""E","39°50'35.37""N",290,,,,,"39°50`35.37""N","8°51`34.44""E"
GRV WIND SHARDANA S.R.L.,GRV WIND SHARDANA,11194,10722,Eolico,WTG10,V. Sant'antonio,Marmilla,VESTAS,V163-4.5MW,"4,5",194,113,"81,50",163,"8°53'13.04""E","39°50'8.43""N",230,,,,,"39°50`8.43""N","8°53`13.04""E"
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_01,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°46'55,70""","9°22'0,98""","855,8",,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°46`55.70""","9°22`0.98"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_02,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°46'31,91""","9°22'14,02""",835,,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°46`31.91""","9°22`14.02"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_03,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°48'15,50""","9°22'41,04""",864,,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°48`15.50""","9°22`41.04"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_04,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°46'12,91""","9°22'8,89""",856,,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°46`12.91""","9°22`8.89"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_05,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°45'58,43""","9°22'0,64""",832,,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°45`58.43""","9°22`0.64"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_06,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°45'45,78""","9°22'25,78""",807,,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°45`45.78""","9°22`25.78"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_07,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°45'42,58""","9°21'58,97""","794,5",,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°45`42.58""","9°21`58.97"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_08,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°45'27,76""","9°21'54,55""",795,,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°45`27.76""","9°21`54.55"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_09,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°45'24,47""","9°22'25,80""","773,5",,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°45`24.47""","9°22`25.80"""
Sardeolica S.r.l.,Alientu,11216,10735,Eolico,SE_10,Seui,,VESTAS,"v162-6,8MW","6,8",200,119,81,162,"39°45'9,04""","9°22'53,15""","725,2",,,,SE_PC_A001_Relazione_Tecnico_Descrittiva_signed.pdf,"39°45`9.04""","9°22`53.15"""
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,ESC1,Escalaplano,Gerrei,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.342850°,39.682988°,,,,Altezza non trovata,,39.682988,9.342850
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,ESC2,Escalaplano,Gerrei,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.360507°,39.682143°,,,,Altezza non trovata,,39.682143,9.360507
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,ESC3,Escalaplano,Gerrei,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.375807°,39.683624°,,,,Altezza non trovata,,39.683624,9.375807
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,ESC4,Escalaplano,Gerrei,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.343923°,39.665438°,,,,Altezza non trovata,,39.665438,9.343923
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST1,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.311614°,39.719873°,,,,Altezza non trovata,,39.719873,9.311614
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST2,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.338067°,39.721269°,,,,Altezza non trovata,,39.721269,9.338067
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST3,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.349589°,39.728160°,,,,Altezza non trovata,,39.728160,9.349589
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST4,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.355072°,39.717674°,,,,Altezza non trovata,,39.717674,9.355072
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST5,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.360440°,39.724026°,,,,Altezza non trovata,,39.724026,9.360440
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST6,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.352449°,39.743696°,,,,Altezza non trovata,,39.743696,9.352449
ETANRG S.R.L.,Esterzili/Escalaplano,11240,10771,Eolico,EST7,Esterzili,Barbagia di Seulo,VESTAS,"V162-5,6 MW","5,60",200,119,"81,00",162,9.364645°,39.739125°,,,,Altezza non trovata,,39.739125,9.364645
EVO s.r.l.,Calangianus,11273,10760,EolicoBESS,SSE-BESS,Calangianus,,NORDEX,"n175/6,x","6,8",200,112,"87,5",170,521548,4522631,,,,UTM-WGS84 32N,C23EOSW002A017T00_Dossier_fotografico_ante_operam_signed.pdf,40.85444745,9.25565243
EVO s.r.l.,Calangianus,11273,10760,EolicoBESS,WTG1,Calangianus,,NORDEX,"n175/6,x","6,8",200,112,"87,5",170,519934,4528978,725,,,UTM-WGS84 32N,C23EOSW002A017T00_Dossier_fotografico_ante_operam_signed.pdf,40.91166427,9.23670719
EVO s.r.l.,Calangianus,11273,10760,EolicoBESS,WTG2,Calangianus,,NORDEX,"n175/6,x","6,8",200,112,"87,5",170,520447,4530252,644,,,UTM-WGS84 32N,C23EOSW002A017T00_Dossier_fotografico_ante_operam_signed.pdf,40.92312817,9.24284078
EVO s.r.l.,Calangianus,11273,10760,EolicoBESS,WTG3,Calangianus,,NORDEX,"n175/6,x","6,8",200,112,"87,5",170,522458,4531994,585,,,UTM-WGS84 32N,C23EOSW002A017T00_Dossier_fotografico_ante_operam_signed.pdf,40.93876777,9.26678749
EVO s.r.l.,Calangianus,11273,10760,EolicoBESS,WTG4,Calangianus,,NORDEX,"n175/6,x","6,8",200,112,"87,5",170,518809,4529721,673,,,UTM-WGS84 32N,C23EOSW002A017T00_Dossier_fotografico_ante_operam_signed.pdf,40.91838409,9.22337096
EVO s.r.l.,Calangianus,11273,10760,EolicoBESS,WTG5,Calangianus,,NORDEX,"n175/6,x","6,8",200,112,"87,5",170,519941,4529783,640,,,UTM-WGS84 32N,C23EOSW002A017T00_Dossier_fotografico_ante_operam_signed.pdf,40.91891578,9.23681619
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR001,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,404652,4460316,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.28790293,7.87827243
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR002,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,407826,4459719,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.28288127,7.91569265
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR003,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408238,4457320,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.26131693,7.92088205
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR004,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,410287,4459278,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.27917648,7.94470018
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR005,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,405759,4451266,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.20650850,7.89262291
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR006,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,407913,4453105,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.22331330,7.91766558
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR007,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408957,4454874,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.23936230,7.92968324
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR007,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408957,4454874,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.23936230,7.92968324
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR008,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,411254,4457116,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.25980461,7.95637268
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR008,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,411254,4457116,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.25980461,7.95637268
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR009,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,407150,4448843,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.18483765,7.90931479
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR009,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,407150,4448843,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.18483765,7.90931479
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR010,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408762,4450754,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.20222862,7.92797633
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR010,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408762,4450754,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.20222862,7.92797633
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR011,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,410373,4452665,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.21961655,7.94663563
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR011,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,410373,4452665,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.21961655,7.94663563
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR012,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,411985,4454576,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.23700164,7.96531619
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR012,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,411985,4454576,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.23700164,7.96531619
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR013,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,413739,4456688,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.25620903,7.98564874
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR013,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,413739,4456688,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.25620903,7.98564874
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR014,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,406387,4444580,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.14635227,7.90097310
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR014,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,406387,4444580,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.14635227,7.90097310
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR015,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,407999,4446491,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.16374453,7.91962215
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR015,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,407999,4446491,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.16374453,7.91962215
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR016,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,409611,4448402,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.18113386,7.93828070
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR016,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,409611,4448402,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.18113386,7.93828070
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR017,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,411223,4450313,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.19852026,7.95694875
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR017,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,411223,4450313,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.19852026,7.95694875
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR018,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,412834,4452224,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.21590360,7.97561456
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR018,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,412834,4452224,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.21590360,7.97561456
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR019,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,414446,4454136,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.23329311,7.99430150
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR019,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,414446,4454136,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.23329311,7.99430150
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR020,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,406564,4442228,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.12518531,7.90339138
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR020,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,406564,4442228,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.12518531,7.90339138
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR021,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408848,4444140,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.14265935,7.92992287
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR021,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,408848,4444140,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.14265935,7.92992287
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR022,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,410460,4446051,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.16004704,7.94857843
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR022,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,410460,4446051,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.16004704,7.94857843
Parco Eolico Flottante Mistral S.r.l.,Mistral,12389,10889,Eolico,SAR023,Sassari Oristano,MAR DI SARDEGNA,?,Shanghai Electric EW25.0-310 Dongfang Electric H2X000-31X,25,332,177,155,310,412072,4447962,,,"Gli unici modelli con rotore da 310 sembrano essere cinesi. L'impianto prevede 54WTG, due per galleggiante",OW_ITA-SAR-GEN-WSP-SIA-REL-10-signed.pdf,,40.17743179,7.96724348
